0.06,-0.97,-1
0.79,-0.86,-1
-0.14,-0.52,-1
-0.61,-0.02,1
0.87,0.38,1
0.26,0.84,-1
0.06,-0.6,1
0.57,-0.11,1
0.31,-0.03,1
-0.7,-0.42,-1
-0.08,0.95,1
-0.74,0.12,-1
0.76,0.38,1
-0.9,0.22,1
0.25,-0.94,1
-0.46,0.56,1
0.47,0.84,-1
-0.92,-0.53,1
0.27,0.44,1
0.71,0.42,1
0.07,-0.8,-1
-0.67,-0.35,-1
0.71,0.52,1
-0.61,0.37,1
-0.06,0.28,1
0.47,-0.9,1
-0.4,-0.35,1
-0.04,0.86,-1
0.23,-0.85,1
-0.07,0.35,1
-0.62,-0.58,1
-0.1,0.87,1
0.53,-0.2,-1
0.42,-0.49,-1
-0.52,0.96,1
-0.4,-0.68,1
-0.01,0.25,1
-0.42,0.06,1
0.99,-0.56,1
-0.73,-0.84,1
0.17,0.41,1
-0.3,0.5,-1
0.32,0.9,1
0.26,-0.07,1
-0.29,-0.19,-1
0.74,0.58,-1
-0.24,-0.66,-1
0.2,-0.56,-1
-0.19,0.5,1
0.07,0.2,1
-0.13,0.6,-1
-0.43,0.06,1
-0.65,0.49,-1
0.17,0.07,1
0.02,0.47,1
-0.24,-0.89,1
-0.25,0.23,-1
-0.42,-0.64,1
-0.49,-0.8,1
-0.35,0.57,1
-0.99,0.79,1
-0.41,0.29,1
0.99,-0.13,1
-0.81,-0.11,1
-0.7,0.3,1
-0.64,0.82,1
-0.55,-0.45,1
-0.57,-0.85,1
-0.16,0.56,1
0.21,-0.68,1
-0.23,0.95,1
-1,0.44,1
0.24,0.8,-1
0.8,-0.83,-1
-0.44,0.87,1
-0.8,0.42,1
-0.01,0.78,1
0.7,0.8,1
0.15,-0.65,1
0.69,-0.75,-1
0.89,0.5,1
-0.19,0.53,1
0.35,-0.98,-1
-0.29,0.95,1
0.75,-0.7,1
-0.93,-0.04,1
0.27,0.78,1
0.16,-0.39,-1
-0.99,-0.31,1
-0.32,-0.85,1
-0.29,-0.19,-1
0.05,-0.36,-1
-0.96,-0.66,1
0.85,-0.84,-1
0.27,0.2,-1
-0.92,-0.41,1
0.75,0,-1
-0.78,0.71,-1
-0.8,-0.2,-1
-0.55,0.25,-1
0.99,0.78,-1
0.17,0.27,-1
0.1,0.6,1
0.57,-0.64,-1
0.51,0.32,1
0.06,-0.79,1
-0.45,-0.97,1
0.07,-0.44,1
0.68,-0.71,1
-0.84,0.43,-1
0.2,0.99,1
-0.68,-0.19,-1
-0.07,0.55,1
-0.58,0.01,-1
0.78,-0.8,1
0.84,-0.67,1
-0.27,0.97,1
0.31,-0.38,1
0,0.65,-1
-0.84,0.24,-1
-0.9,0.66,1
-0.29,-0.95,-1
-0.21,0.78,1
-0.71,-0.35,1
0.83,0.78,1
0.92,-0.47,1
-0.17,-0.35,-1
-0.56,-0.71,-1
0.67,0.99,1
0.88,0.2,1
-0.75,0.1,-1
0.83,-0.43,1
0.75,-0.86,1
0.57,-0.85,1
0.83,-0.54,1
0.86,-0.97,1
0.24,-0.73,1
-0.49,0.45,-1
-0.85,0.73,1
0.87,-0.38,-1
0.81,-0.64,1
-0.63,-0.68,1
-0.42,-0.83,1
0.95,-0.99,1
0.79,0.89,1
0.8,0.52,-1
0.73,-0.43,1
0.84,-0.4,-1
-0.28,0.5,1
-0.1,-0.05,1
0.82,0.73,1
-0.52,0.63,1
-0.62,1,1
0.62,-0.28,1
0.95,-0.18,-1
0.84,-0.99,1
-1,0.19,-1
0.69,0.25,-1
0.12,-0.75,-1
-0.74,0.9,-1
0.44,0.49,-1
-0.38,-0.11,1
0.85,-0.95,1
-0.7,1,1
-0.73,0.99,1
0.89,-0.17,-1
0.08,-0.01,-1
1,-0.2,-1
0.02,0.92,-1
0.83,-0.72,1
-0.44,-0.39,-1
0.57,0.56,-1
0.1,-0.3,-1
-0.66,0.34,1
-0.54,-0.61,1
0.34,0.28,-1
-0.1,0.19,-1
-0.81,0.47,1
-0.79,0.16,1
0.4,-0.18,-1
0.8,-0.9,1
0.41,-0.9,1
-0.84,-0.49,1
-0.27,0.88,1
-0.36,0.22,-1
-0.78,0.48,-1
-0.24,-0.64,1
0.81,-0.85,1
-0.97,-0.9,1
-0.98,-0.07,1
0.54,0.08,1
-0.62,0.67,-1
0.17,0.82,1
0.44,-0.67,1
-0.9,0.08,-1
-0.24,-0.59,1
0.27,-0.74,1
0.04,0.91,-1
0.46,0.21,1
0.32,1,1
-0.85,0.78,1
0.6,-0.98,1
-0.94,0.64,1
-0.66,0.56,1
0.9,-0.83,1
-0.11,-0.88,-1
-0.27,-0.01,1
-0.51,-0.23,1
0.42,0.56,-1
-0.93,-0.64,1
-0.66,-0.33,-1
-0.38,0.89,1
-0.86,0.93,1
0.08,0.94,1
-0.43,-0.57,-1
-0.74,0.96,1
0.68,-1,-1
-0.26,-0.47,1
-0.63,0.17,1
0.11,-0.33,1
-0.06,0.66,1
-0.03,-0.78,1
-0.08,0.38,-1
-0.66,0.17,-1
0.28,0.7,1
0.97,0.84,1
-0.39,-0.6,-1
0.32,0.93,1
0.42,0.3,1
0.59,-0.36,1
0.21,-0.24,-1
-0.57,-0.09,1
-0.54,-0.83,1
-0.01,0.16,1
-0.75,0.98,1
-0.05,-0.61,1
0.67,0.42,1
0.98,0.7,-1
0.94,-0.42,1
0.42,0.75,1
0.23,0.49,1
0.35,0.87,1
-0.6,-0.25,1
0.1,-0.04,-1
0.05,-0.84,-1
-0.34,-0.05,-1
0.64,-0.46,1
0.42,-0.35,-1
0.59,0.55,1
0.79,0.22,1
-0.48,-0.98,1
0.77,0.02,1
0.35,-0.72,1
-0.08,0.27,1
-0.93,-0.45,1
-0.19,-0.12,1
0.43,0.66,1
0.11,0.92,1
-0.86,-0.04,-1
0.08,-0.76,1
0.24,0.69,1
0.92,-0.22,1
-0.92,0.47,-1
-0.99,-0.07,-1
-0.45,0.87,1
0.05,0.78,1
-0.25,0.1,1
0.12,-0.13,1
-0.83,-0.05,-1
0.23,-0.11,1
-0.89,0,-1
0.95,-0.1,1
-0.31,0.79,-1
0.21,-0.74,1
-0.09,-0.64,-1
-0.98,-0.63,1
-0.89,-0.49,1
-0.53,-0.42,-1
0.14,0.87,-1
-0.25,0.28,1
-0.75,-0.93,1
-0.24,0.64,-1
0.19,0.83,-1
0.21,-0.34,1
-0.63,0.55,1
0.92,0.69,-1
0.8,0.73,-1
-0.8,0.4,1
0.4,-0.68,-1
0.94,-0.01,1
0.43,-0.21,-1
-0.33,0.08,1
-0.83,-0.87,1
-0.34,-0.32,1
-0.81,0.38,1
-0.79,-0.53,-1
-0.91,-0.49,1
0.45,-0.59,1
-0.52,0.36,1
-0.8,0.8,-1
0.06,-0.82,1
-0.27,-0.09,1
0.28,0.8,1
-0.61,-0.04,1
-0.73,0.56,1
0.83,0.84,1
0.43,0.12,1
0.65,-0.45,1
0.8,-0.2,1
0.59,0.63,1
-0.08,0.06,1
0.57,-0.53,1
-0.24,0.12,-1
0.26,0,-1
0.28,0.24,1
1,-0.46,1
-0.84,-0.23,-1
-0.09,0.23,-1
-0.37,0.15,1
0.1,0.34,1
0.95,0.77,1
-0.89,-0.99,1
0.94,0.37,1
-0.83,-0.36,1
0.62,0.87,1
-0.54,-0.56,-1
0.17,0.14,1
-0.31,0.52,1
-0.06,-0.59,1
-0.54,-0.62,1
0.73,-0.78,1
0.31,-0.78,1
-0.12,-0.24,1
0.26,-0.51,-1
-0.77,-0.8,1
-0.37,-0.53,-1
-0.95,0.75,1
-0.09,0.47,1
-0.67,-0.27,1
0.23,0.28,1
1,-0.8,1
0.75,-0.74,1
0.91,-0.9,1
0.66,-0.08,1
-0.5,0.06,-1
-0.77,-0.86,1
0.35,-0.53,-1
0.34,0.01,1
0.73,0.4,-1
-0.7,0.65,1
0.35,-0.18,-1
-0.54,-0.05,-1
0.9,0.46,1
0.13,0.54,1
0.81,-0.41,-1
-0.12,-0.35,1
-0.75,-0.33,-1
0.68,0.03,1
-0.41,-0.53,1
0.7,-0.58,1
-0.41,0.82,-1
-0.7,-0.88,1
0.97,0.38,-1
0.39,0.32,1
0.24,-0.2,1
0.35,0.27,1
0.7,0.18,-1
-0.31,-0.98,-1
0.82,-0.14,1
-0.95,-0.81,1
0.98,0.5,-1
-0.35,-0.53,1
0.62,0.87,-1
-0.75,0.23,1
0.2,0.58,1
0.89,0.12,1
0.63,0.98,-1
-0.58,0.13,1
0.89,0.45,1
0.33,0.21,1
-0.98,-0.63,1
-0.52,-0.04,1
-0.66,0.23,-1
-0.86,0.16,1
-0.1,0.61,1
-0.66,0.07,1
-0.8,-0.84,1
0.04,-0.14,1
-0.65,-0.5,1
-0.7,-0.62,1
0.56,-1,1
-0.82,-0.19,1
0.67,-0.9,-1
0.06,0.43,1
-0.85,-1,1
0.81,-0.4,-1
-0.15,0.18,1
-0.91,0.21,1
0.8,0.07,-1
0.94,0.23,-1
0.15,-0.9,1
0.59,-0.54,1
-0.8,0.96,1
0.89,-0.6,1
-0.02,-0.37,-1
0.46,-0.86,-1
-0.4,0.35,1
-0.86,0.91,-1
-0.69,-0.27,1
-0.25,0.16,-1
0.71,0.91,-1
0.4,-0.42,1
0.78,-0.4,1
-0.94,0.74,-1
-0.86,0.94,-1
0.66,-0.82,-1
0.35,0.02,-1
0.63,-0.74,-1
-0.23,-0.58,1
0.89,0.41,1
-0.13,0.98,1
0.24,-0.87,1
-0.89,-0.88,1
-0.08,-0.51,1
-0.21,-0.16,1
0,-0.84,1
-0.72,0.38,-1
-0.31,0.61,-1
0.26,0.48,-1
-0.62,0.01,1
-0.19,-0.09,1
0.48,0.16,1
-0.71,0.67,-1
0.29,0.1,1
-0.13,1,-1
-0.91,-0.4,1
-0.35,-0.12,-1
0.94,-0.67,1
-1,-0.92,1
-0.49,-0.54,-1
0.46,-0.35,1
0.28,-0.04,-1
-0.71,-0.77,1
-0.36,-0.32,1
0.26,0.95,-1
0.67,-0.96,1
-0.44,0.73,1
1,-0.5,1
0.97,0.18,1
0.88,0.45,1
0.14,-0.45,1
-0.65,-0.26,1
0.56,0.71,-1
-0.5,0.58,1
0.4,-0.32,1
-0.86,0.14,1
-0.87,0.93,-1
-0.35,-0.12,1
-0.04,-0.14,1
-0.63,0.63,1
-0.47,0.26,1
-0.49,-0.12,1
-0.63,0.19,-1
-0.91,0.5,1
0.11,-0.7,1
0.89,-0.22,-1
0.07,-0.25,1
-0.63,0.91,-1
0.05,0.23,1
0.46,-0.91,1
0.36,0.29,1
-0.28,0.91,-1
0.45,0.67,-1
-0.19,0.81,-1
-0.61,0.1,1
0.96,-0.53,1
0.98,-0.13,-1
0.52,-0.67,1
-0.73,0.18,1
-0.01,0.72,1
0.37,0.82,1
0.77,-0.68,1
0.33,0.06,1
0.11,0.51,-1
0.48,0.57,-1
-0.64,-0.39,1
-0.03,-0.45,-1
-0.4,-0.2,1
0.97,-0.05,1
-0.8,-0.99,1
0.93,0.05,1
0.32,0.31,-1
0.8,-0.89,1
-0.85,0,-1
0.7,-0.72,1
-0.68,0.03,1
-0.51,0.59,1
-0.16,-0.6,-1
-0.51,0.19,-1
0.79,0.79,1
-0.45,0.02,1
0.05,0.69,-1
0.96,-0.2,1
0.76,0.73,1
-0.55,0.58,1
-0.15,0.29,1
-0.57,0.68,1
-0.29,-0.26,-1
0.56,-0.16,-1
-0.91,0.57,1
0.96,-0.16,1
0.06,0.25,1
0.89,0.04,1
0.37,0,-1
-0.58,-0.41,-1
0.71,-1,-1
0.65,-0.17,1
-0.86,-0.24,1
0.51,0.89,1
0.43,0.02,-1
0.56,-0.55,-1
0.79,0.29,1
-0.7,-0.93,1
0.62,-0.66,1
-0.95,-0.39,-1
0.97,-0.66,1
-0.34,-0.03,-1
-1,-0.05,-1
-0.24,0.3,1
-0.86,0.17,1
-0.91,-0.08,1
-0.15,-0.02,1
-0.44,0.65,-1
0.56,-0.75,-1
0.1,0.74,-1
-0.01,0.01,-1
-0.96,0.98,1
-0.45,0.78,1
-0.43,0.74,1
0.55,-0.41,-1
0.55,-0.05,-1
0.8,-0.89,1
0.47,-0.04,1
-0.67,-0.01,1
0.22,0.03,1
-0.75,-0.22,-1
-0.46,0.37,-1
0.87,0.77,-1
0.28,-0.01,1
0.38,0.14,-1
-0.39,-0.09,1
-0.76,0.01,1
0.34,-0.62,1
-0.95,0.78,1
0.83,-0.28,1
0.11,0.98,-1
-0.83,0.89,-1
0.56,-0.81,1
-0.29,0.49,-1
-0.34,0.37,1
-0.5,0.1,1
-0.23,0.82,-1
0.78,-0.47,-1
-0.26,0.47,1
-0.76,0.94,-1
0.01,-0.3,1
-0.34,-0.05,-1
0.25,0.19,1
-0.72,0.3,1
-0.55,-0.3,1
-0.65,-0.01,1
0.7,0.45,1
0.92,0.42,-1
0.48,-0.38,-1
0.47,-0.77,-1
-0.26,0.43,1
0.86,0.54,1
0.92,0.47,-1
-0.55,-0.47,1
0.69,0.53,1
-0.32,-0.63,-1
0.98,0.12,1
0.67,0.18,-1
-0.76,-0.92,1
0.98,0.51,-1
0.4,-0.3,1
-0.1,-0.96,1
-0.33,-0.08,1
0.89,0.03,-1
-0.46,-0.78,1
0.11,-0.09,-1
0.58,0.27,-1
-0.58,-0.97,1
0.16,-0.95,1
-0.47,-0.2,1
-0.44,-0.99,-1
-0.06,0.68,1
0.05,-0.85,1
0.75,0.19,-1
-0.28,-0.56,1
-0.84,0.03,-1
0.94,0.59,1
-0.09,0.32,1
-0.47,0.87,1
-0.57,0.39,1
-0.65,0.93,1
-0.15,-0.15,1
-0.87,-0.12,1
-0.37,-0.74,1
-0.6,-0.06,1
-0.1,0.88,1
-0.96,0.64,1
-0.82,-0.91,1
0.92,-0.32,-1
-0.19,0.91,-1
0.69,-0.02,1
0.88,-0.27,1
-0.04,0.46,1
-0.82,-0.1,-1
-0.41,0.34,1
0.86,-0.53,-1
-0.29,0.74,-1
-0.2,-0.21,1
-0.15,0.99,-1
-0.85,0.19,-1
0.35,-0.36,-1
0.48,-0.83,-1
-0.67,-0.17,1
0.04,0.6,1
-0.7,-0.21,-1
